GolfClashClans,2018-09-30T04:00:00Z,1,70,all
GolfClashClans,2018-10-07T04:00:00Z,0.42857142857142855,28,all
GolfClashClans,2018-10-14T04:00:00Z,0.6470588235294118,17,all
GolfClashClans,2018-10-21T04:00:00Z,0.8461538461538461,13,all
GolfClashClans,2018-10-28T04:00:00Z,0.4375,16,all
GolfClashClans,2018-11-04T04:00:00Z,0.5294117647058824,17,all
GolfClashClans,2018-11-11T05:00:00Z,0.38461538461538464,13,all
GolfClashClans,2018-11-18T05:00:00Z,0.45454545454545453,11,all
GolfClashClans,2018-11-25T05:00:00Z,0.6666666666666666,6,all
GolfClashClans,2018-12-02T05:00:00Z,0.5,6,all
GolfClashClans,2018-12-09T05:00:00Z,0.75,8,all
GolfClashClans,2018-12-16T05:00:00Z,0.5714285714285714,7,all
GolfClashClans,2018-12-23T05:00:00Z,0.5,6,all
GolfClashClans,2018-12-30T05:00:00Z,0.5,4,all
GolfClashClans,2019-01-06T05:00:00Z,0.4166666666666667,12,all
GolfClashClans,2019-01-13T05:00:00Z,0.7272727272727273,11,all
GolfClashClans,2019-01-20T05:00:00Z,0.3333333333333333,18,all
GolfClashClans,2019-01-27T05:00:00Z,0,3,all
GolfClashClans,2019-02-03T05:00:00Z,0.5,6,all
GolfClashClans,2019-02-10T05:00:00Z,0.5,10,all
GolfClashClans,2019-02-17T05:00:00Z,0,6,all
GolfClashClans,2019-02-24T05:00:00Z,0.4166666666666667,12,all
GolfClashClans,2019-03-03T05:00:00Z,0.875,8,all
GolfClashClans,2019-03-10T05:00:00Z,0.5,12,all
GolfClashClans,2019-03-17T04:00:00Z,0.5384615384615384,13,all
GolfClashClans,2019-03-24T04:00:00Z,0.75,8,all
GolfClashClans,2019-03-31T04:00:00Z,0.16666666666666666,12,all
GolfClashClans,2019-04-07T04:00:00Z,0.42857142857142855,7,all
GolfClashClans,2019-04-14T04:00:00Z,0.45454545454545453,11,all
GolfClashClans,2019-04-21T04:00:00Z,0.21428571428571427,14,all
GolfClashClans,2019-04-28T04:00:00Z,0.125,8,all
GolfClashClans,2019-05-05T04:00:00Z,0.16666666666666666,6,all
GolfClashClans,2019-05-12T04:00:00Z,0.14285714285714285,7,all
GolfClashClans,2019-05-19T04:00:00Z,0.2,5,all
GolfClashClans,2019-05-26T04:00:00Z,0.2857142857142857,7,all
GolfClashClans,2019-06-02T04:00:00Z,0.2222222222222222,9,all
GolfClashClans,2019-06-09T04:00:00Z,0.1111111111111111,18,all
GolfClashClans,2019-06-16T04:00:00Z,0,11,all
GolfClashClans,2019-06-23T04:00:00Z,0,8,all
GolfClashClans,2019-06-30T04:00:00Z,0,2,all
GolfClashClans,2018-09-30T04:00:00Z,1,1,long_only
GolfClashClans,2018-10-07T04:00:00Z,0.5,2,long_only
GolfClashClans,2018-11-04T04:00:00Z,0.5,2,long_only
GolfClashClans,2018-12-16T05:00:00Z,1,1,long_only
GolfClashClans,2019-01-06T05:00:00Z,1,1,long_only
GolfClashClans,2019-01-20T05:00:00Z,0,1,long_only
GolfClashClans,2019-04-14T04:00:00Z,0,1,long_only
GolfClashClans,2019-04-28T04:00:00Z,1,1,long_only
GolfClashClans,2019-05-12T04:00:00Z,0,2,long_only
GolfClashClans,2019-05-26T04:00:00Z,1,1,long_only
GolfClashClans,2019-06-16T04:00:00Z,0,1,long_only
AdrianaChechik,2017-09-03T04:00:00Z,1,18,all
AdrianaChechik,2017-09-10T04:00:00Z,1,7,all
AdrianaChechik,2017-09-17T04:00:00Z,1,19,all
AdrianaChechik,2017-09-24T04:00:00Z,0.9090909090909091,11,all
AdrianaChechik,2017-10-01T04:00:00Z,0.8421052631578947,19,all
AdrianaChechik,2017-10-08T04:00:00Z,0.5714285714285714,14,all
AdrianaChechik,2017-10-15T04:00:00Z,0.8333333333333334,12,all
AdrianaChechik,2017-10-22T04:00:00Z,0.875,8,all
AdrianaChechik,2017-10-29T04:00:00Z,1,4,all
AdrianaChechik,2017-11-05T04:00:00Z,1,6,all
AdrianaChechik,2017-11-12T05:00:00Z,0.8571428571428571,7,all
AdrianaChechik,2017-11-19T05:00:00Z,1,8,all
AdrianaChechik,2017-11-26T05:00:00Z,0.8666666666666667,15,all
AdrianaChechik,2017-12-03T05:00:00Z,0.5555555555555556,9,all
AdrianaChechik,2017-12-10T05:00:00Z,0.9090909090909091,11,all
AdrianaChechik,2017-12-17T05:00:00Z,0.5,10,all
AdrianaChechik,2017-12-24T05:00:00Z,0.8461538461538461,13,all
AdrianaChechik,2017-12-31T05:00:00Z,0.75,16,all
AdrianaChechik,2018-01-07T05:00:00Z,0.65,20,all
AdrianaChechik,2018-01-14T05:00:00Z,0.8,30,all
AdrianaChechik,2018-01-21T05:00:00Z,0.72,25,all
AdrianaChechik,2018-01-28T05:00:00Z,0.7857142857142857,14,all
AdrianaChechik,2018-02-04T05:00:00Z,0.5454545454545454,11,all
AdrianaChechik,2018-02-11T05:00:00Z,0.45454545454545453,11,all
AdrianaChechik,2018-02-18T05:00:00Z,0.3333333333333333,3,all
AdrianaChechik,2018-02-25T05:00:00Z,0.14285714285714285,7,all
AdrianaChechik,2018-03-04T05:00:00Z,0.5454545454545454,11,all
AdrianaChechik,2018-03-11T05:00:00Z,0.7142857142857143,7,all
AdrianaChechik,2018-03-18T04:00:00Z,0.8571428571428571,7,all
AdrianaChechik,2018-03-25T04:00:00Z,0.6666666666666666,15,all
AdrianaChechik,2018-04-01T04:00:00Z,0.75,8,all
AdrianaChechik,2018-04-08T04:00:00Z,0.6153846153846154,13,all
AdrianaChechik,2018-04-15T04:00:00Z,0.75,8,all
AdrianaChechik,2018-04-22T04:00:00Z,0.6666666666666666,9,all
AdrianaChechik,2018-04-29T04:00:00Z,0.7777777777777778,9,all
AdrianaChechik,2018-05-06T04:00:00Z,0.7619047619047619,21,all
AdrianaChechik,2018-05-13T04:00:00Z,0.5833333333333334,24,all
AdrianaChechik,2018-05-20T04:00:00Z,0.5,4,all
AdrianaChechik,2018-05-27T04:00:00Z,0.5333333333333333,15,all
AdrianaChechik,2018-06-03T04:00:00Z,0.2,10,all
AdrianaChechik,2018-06-10T04:00:00Z,0.6521739130434783,23,all
AdrianaChechik,2018-06-17T04:00:00Z,0.6666666666666666,6,all
AdrianaChechik,2018-06-24T04:00:00Z,0.37037037037037035,27,all
AdrianaChechik,2018-07-01T04:00:00Z,0.75,16,all
AdrianaChechik,2018-07-08T04:00:00Z,0.46153846153846156,13,all
AdrianaChechik,2018-07-15T04:00:00Z,0.42857142857142855,7,all
AdrianaChechik,2018-07-22T04:00:00Z,0.6,15,all
AdrianaChechik,2018-07-29T04:00:00Z,0.4375,16,all
AdrianaChechik,2018-08-05T04:00:00Z,0.5,8,all
AdrianaChechik,2018-08-12T04:00:00Z,0.5384615384615384,13,all
AdrianaChechik,2018-08-19T04:00:00Z,0.2,15,all
AdrianaChechik,2018-08-26T04:00:00Z,1,8,all
AdrianaChechik,2018-09-02T04:00:00Z,0.5333333333333333,15,all
AdrianaChechik,2018-09-09T04:00:00Z,0.6153846153846154,13,all
